content,date,isView,score,support,user,userlink
" 陪第一次进电影院的侄女看，其实，要说期待，我几乎没有，毕竟这部电影经典程度过高。但是时隔多年，我也忘了很多以前的情节，作为一个提醒我们回顾经典的影片，尚属不错，但是，看完我侄女只字未提，也想见功力一般。七仙女和孔雀仙女的出场比较经验，太多的透视错误使我看得很累...
        ",2012-01-27 22:35:56,看过,推荐,0,抱着音响看电影,https://www.douban.com/people/aimashi/
" 支持国货！
        ",2014-03-11 17:32:55,看过,力荐,0,🦐子酱,https://www.douban.com/people/63867022/
" 现在的文艺青年，是否真心怀念中国动画曾经的“回晃”，以此片一测便知。而这个大多靠声音来演绎的孙大圣比当下的很多无厘头孙悟空强多了。当然，3D必然是噱头了，想想也知道不可能有多好的效果。多说无益，老影迷们看到画面便会感动了。
        ",2012-07-16 00:30:57,看过,推荐,0,黑黑黑,https://www.douban.com/people/hugsea/
" 2.14好看的动画，高层也是务虚的多于务实，没有监管的权力还得了！
        ",2013-08-05 15:05:48,看过,还行,0,虎牙,https://www.douban.com/people/23352095/
" 当时应该去电影院看的，支持一下国产动画啊！
        ",2013-10-13 19:07:36,看过,推荐,0,shaxianfen,https://www.douban.com/people/shaxianfen/
" 这么阑尾的片子。。。。这跟原来有什么区别，有哪里创新，有哪知眼睛看到是3D啦。。。。。。以为我们80后和老猴子感情深，就好骗啊啊啊啊啊啊啊
        ",2012-01-12 23:51:14,看过,很差,0,想尿不能最寂寞,https://www.douban.com/people/oabluts/
" 影片本身毫无疑问是五星，可无耻的是打着3D的名号，而技术只有一星。
        ",2012-01-11 20:49:37,看过,很差,0,kratos,https://www.douban.com/people/kratos.joe/
" 现在人越来越会骗钱了
        ",2012-02-26 18:07:10,看过,力荐,0,嘿朱丽叶,https://www.douban.com/people/54113299/
" 李扬一出声，便把那个童年带到我面前..饱满的色彩和精致的画工依然保留着水墨动画的精髓..没看3D的版，大概是个幸运..四星的高分，只是为了感动到哭的片尾，那些黑白的日以继夜为孩童们奉献的艺术家们..我们应该更宽容些，为了把我们见过的好东西，传给下一代..
        ",2012-03-12 20:43:13,看过,推荐,0,牙牙小朋友,https://www.douban.com/people/38948704/
" 很好看的动画片。
        ",2017-07-24 11:32:35,看过,力荐,2,蓉儿,https://www.douban.com/people/151135671/
" 原著是没什么好评价的，无论是画面还是配乐都带着京剧元素，完美的童年回忆。关键是3D啊！坑爹3D啊！把好好的2改成3，当时真是脑子进水买了这个3D啊。。。。
        ",2012-01-18 14:38:48,看过,较差,0,叶舟__,https://www.douban.com/people/lai0309/
" 网上下的，没看。
经典就留给记忆吧。
        ",2012-04-08 14:49:41,看过,还行,0,Hide My Face,https://www.douban.com/people/51088183/
" 好好的片子，为什么要翻出来给糟蹋了？
        ",2012-01-11 13:57:11,看过,很差,0,Echo,https://www.douban.com/people/26560619/
" 剧情太烂，打得够炫。姚晨根本就不行嘛——其实她压根就是因为不行才火的，因为观众看她的时候没压力，而这些观众平时都压力太大。
        ",2012-01-17 18:36:05,看过,较差,0,架子青衣,https://www.douban.com/people/bafangbei/
" 儿时的经典动画片 传说还是中国第一部动画片什么的这电影已经走过40多年了 呵呵是上海美术电影制片厂拍的( 好多儿时的回忆a )很不错，小学看的 感觉很好看，特别是那动作和配音很有趣，不愧是国内第一次倾力打造的电影。忽然变成3D版的 现在的人圈钱圈疯了 开始朝经典下毒手
        ",2012-09-03 11:23:39,看过,还行,0,维以不怀伤,https://www.douban.com/people/woaipts/
" 配音拉低分数了，配乐改的还成，片尾的画面极好。
        ",2012-01-24 20:44:39,看过,推荐,0,季陌Vincent,https://www.douban.com/people/50234751/
" 没看、不过讨厌这种商业行为，请几个大牌配音就来赚钱了，一星
        ",2012-01-11 19:46:22,看过,很差,0,nic,https://www.douban.com/people/1955209/
" 冲老版都得给五星
        ",2012-10-24 00:06:43,看过,力荐,0,全力少年,https://www.douban.com/people/50036042/
" 不按规矩出牌的猴头当然要大闹天宫
        ",2012-09-02 19:36:13,看过,还行,0,liang,https://www.douban.com/people/liangsdu/
" 没完整看过原版，觉得这版很好看、很好玩。还以为孙悟空是六小龄童配的，遗产级的声音啊；刘烨配的可太差了，从头到尾都像姜文大吼的声。
        ",2014-08-07 19:05:51,看过,力荐,0,书中仙,https://www.douban.com/people/rum5432/
" 再看了一回经典，从“葫芦娃”到“黑猫警长”再到“大闹天宫”，再怎么3D也毕竟是老片啊~创新才是王道啊！
        ",2012-01-22 00:04:03,看过,推荐,0,褓褓考面包,https://www.douban.com/people/o8-.-8o/
" 这样的制作水平在六十年代确实是很厉害，可是现在却是很OUT啊，虽然如今国产动画更OUT……
        ",2012-08-19 17:41:42,看过,较差,0,蘇爔,https://www.douban.com/people/48506741/
" 其实不觉得是所谓的新瓶装旧酒，酒是陈的香，比起漫天粗制滥造假冒伪劣，不如多多回味我们的陈年佳酿，经典不是一个简单的标签，听到剧场里孩子们的笑声和大人们的笑声，顿时觉得一片和谐。另外玉帝下巴上的痣大亮，文革时这颗痣可给上美厂的人招来不少杀身之祸啊。。。。
        ",2012-01-29 00:17:34,看过,力荐,0,月小鱼,https://www.douban.com/people/YuYue/
" 救命……这也好意思说是3D？！还有小时候只觉得可怕，现在再看，这群所谓的天庭人物加上只猴，统统都是妖孽啊！
        ",2012-01-12 22:51:28,看过,较差,0,Eliza,https://www.douban.com/people/zaizaijune/
" 用3d旗号回锅炒冷饭也该有个底线，明叔的声音真好，向老艺术家们致敬。
        ",2012-01-13 17:42:23,看过,还行,0,徐大明白,https://www.douban.com/people/Xuxiang1900/
" 在电脑上看的。明星阵容配音还是挺有意思的。
        ",2012-02-11 18:43:18,看过,推荐,0,冬日沐昀,https://www.douban.com/people/shinysun/
" 我觉得陈道明和姚晨的配音还好吧，其实我要是不百度一下也无法认出那个角色是谁配的音，我以为这么多年中国动画总是要有进步的，哪知还要吃老本，看到3D技术立刻拿来翻拍一遍，4D、5D普及的时候是不是还要来一遍啊？还是下一个准备拍3D的小蝌蚪找妈妈？而且这个就感觉是立体的纸片，明摆着坑爹呢嘛
        ",2012-01-29 19:41:48,看过,还行,0,Hugh-Zimmer,https://www.douban.com/people/Mister-Hugh/
" 很遗憾没有去影院看3D版的。。。
        ",2012-01-20 17:03:26,看过,还行,0,麦老鼠,https://www.douban.com/people/48264121/
" 很不错啊，除了3D还蛮坑爹的，但是4颗星还是值了。喜洋洋什么的靠边站吧...
        ",2012-01-18 12:30:13,看过,推荐,0,Eraechoin,https://www.douban.com/people/Eraechoin/
" 本来不想看的，看到这个配音阵容就想看了。我对比了一下，感觉这个不止是修复，可以算是重制版了。这个版本虽然把色彩调得更俗，剧情也有一些删减，不过鉴于画面那么清晰，也算是有功劳。如果是给小朋友看的话看这个版本也不错。片尾的那几幅画我用肉眼在电脑前面看都觉得有3D效果，太牛了。
        ",2017-04-25 22:19:02,看过,推荐,2,灰色堡垒,https://www.douban.com/people/hanqiu1995/
" 等等…竟然有陈凯歌陈道明张国立的配音？？
        ",2017-10-02 23:59:16,看过,力荐,3,养蜂人,https://www.douban.com/people/66110877/
" 难得一见的烂片
        ",2014-03-29 08:55:45,看过,很差,0,随意1988,https://www.douban.com/people/31115820/
" 只是为了消磨时间，然后在电影院睡着了。
        ",2012-06-15 10:31:24,看过,很差,0,[已注销],https://www.douban.com/people/Louise.Ludwig/
" 。。。。感觉删掉了好多东西啊 我还是下载原版的来看吧
        ",2016-09-29 20:39:44,看过,还行,0,沿着风与沙,https://www.douban.com/people/Samuel-Cheung/
" 儿时的记忆，值五星！
        ",2012-02-26 20:32:20,看过,力荐,0,_在云端_,https://www.douban.com/people/44638992/
" 上映日期: 2012-01-11(中国大陆)
可是今天居然就有7.5分了，给五星的占43.6%，看来很多托丫。特此来个一星拉拉分
        ",2012-01-11 17:22:19,看过,很差,0,N,https://www.douban.com/people/32748837/
" 厉害了 当时每天都播，百看不厌
        ",2017-10-14 10:47:47,看过,推荐,0,青年人电影协会,https://www.douban.com/people/159457903/
" 打上3D的旗帜，可能真是意义大于形式。还是保留了很多原著的精髓，戏曲配乐与西洋音乐俱在，除去3D不言，突破并不太多，难免有吃老本之嫌。另外惊觉孙悟空的配音是李扬配的嗷。可能真是唐老鸭的声音深入骨髓了，还是有点难以想象悟空和唐老鸭曾是一体的、
        ",2012-01-19 12:03:03,看过,还行,0,[已注销],https://www.douban.com/people/maitianvsky/
" 暂时关注一下
        ",2011-12-13 01:44:13,看过,无评分,0,站着睡觉,https://www.douban.com/people/2024106/
" 没什么意思!
                
                ",2013-06-18 15:11:32,看过,还行,0,丢失的两小时,https://www.douban.com/people/47503577/
" 我原以为是一部新拍的电影，看了之后惊喜的是原版本的3D。还是有惊喜的。
        ",2012-02-03 17:59:38,看过,推荐,0,历沥Thy,https://www.douban.com/people/53413871/
" 看乐视网有9点几分,于是看看吧，但是好难看下去
                
                ",2013-08-24 04:35:53,看过,还行,0,嗯好,https://www.douban.com/people/44204313/
" 2017.10.16 11:00
保定华隶影城
包场重温重映2D版，依然被经典感染。
天宫景色部分、孙悟空大战二郎神部分太赞了！
不完整扣1星，哪里有114分钟全本呢？
        ",2017-10-19 20:59:55,看过,推荐,0,段郎RockDuan,https://www.douban.com/people/rockduan1987/
" 对于没看过旧版《大闹天宫》的小朋友而言，我不知道他们会如何评价新版3D《大闹天宫》。在我心里64版始终是中国动画的里程碑，京剧配乐和戏剧对白方式的配音实在叫绝。至于新版的配音，我只能爱屋及乌的接受陈道明的声音....
        ",2012-01-17 00:43:03,看过,还行,0,紫掬莎，宛岱芩,https://www.douban.com/people/elainex/
" 三星半。像跳着芭蕾舞的孙悟空在唱京剧。背景是中国的水墨画和皮影戏效果，中意。但像是老版动画直接涂上色调的感觉，有些地方不细腻和生动。本来可以做的更好的。屏幕有些失调，不能完全显示。配音差劲了些，孙悟空突然冒出一句“神马东西”笑场了。80后的我们已经老了，不过现场的小孩子们笑的开心
        ",2012-01-12 00:01:08,看过,还行,0,Scorpio|千寻,https://www.douban.com/people/scorpio0_0/
" 新增加的音效倒是挺热闹，一下子立体起来。配音却还是老版的好。
        ",2017-02-03 13:52:27,看过,还行,1,雅诗兰豆,https://www.douban.com/people/3198636/
" 为什么要换配音，为什么要3D重制6
        ",2012-12-27 22:25:33,看过,还行,0,巴士底的猫,https://www.douban.com/people/goldene/
" 哪吒胖了，天王帽子绿了，王母像东厂的总管~~~~~
但还好，老辈儿的底子硬，水墨还是很美！
        ",2012-02-23 20:37:07,看过,还行,0,多多,https://www.douban.com/people/yudd/
" 3D效果没加分，画面变暗，反倒不如原来华丽，不过这个冷饭的意义在于让年轻人知道中国50年前有多牛逼就够了。
        ",2012-01-18 15:52:26,看过,还行,0,我躺在荆棘上,https://www.douban.com/people/45469719/
" 一颗星给当年的上海美术电影制片厂！
        ",2012-01-05 21:25:13,看过,还行,0,黄大宝,https://www.douban.com/people/double719jiao/
" 经典。挺佩服老一辈的动画创作者。这3D只是简单分层了，出2D十分足够了。
        ",2012-01-15 23:01:51,看过,还行,0,希留,https://www.douban.com/people/cjsjason/
" 画面修复得很好~~ 配音、配乐也比较得当~~
        ",2015-12-08 17:30:22,看过,力荐,0,Jeremy,https://www.douban.com/people/2374654/
" 还是更喜欢小时候看的大闹天宫
        ",2017-10-03 15:51:35,看过,还行,0,红藕香残玉簟秋,https://www.douban.com/people/127437486/
" ---一开始我是看到豆瓣上的评分很高，看完才知道上当，不过现在也没那么高分了，可能让人骂得多了，这样评分不行的，会连累豆瓣酱的。
---什么都没改动，就假3D，再找一大堆明星来配音，就把观众的卡刷爆了，去。
---1.孙悟空在偷吃金丹的时候让我想起了某巧克力(M-M)；2.一众小猴在花果山分吃仙酒和
        ",2012-08-05 12:59:00,看过,较差,0,Jacke,https://www.douban.com/people/43996429/
